Date,Open,High,Low,Close,Adj Close,Volume
2013-01-03,362.827820,366.331329,360.720734,723.670044,362.197205,4631700
2013-01-04,365.035034,371.106110,364.204193,737.969971,369.354340,5521400
2013-01-07,368.093079,370.060059,365.655670,734.750000,367.742737,3308000
2013-01-08,368.138153,368.518524,362.577576,733.300049,367.017029,3348800
2013-01-09,366.501495,369.544556,364.664673,738.120056,369.429443,4045300
2013-01-10,371.786774,372.872864,367.117126,741.480042,371.111115,3667700
2013-01-11,371.371368,371.586578,368.518524,739.989990,370.365356,2567800
2013-01-14,368.868866,371.471466,361.536530,723.250061,361.987000,5722000
2013-01-15,360.025024,367.867859,356.406403,724.929993,362.827820,7847500
2013-01-16,361.561554,362.532532,357.192200,715.190002,357.952942,4042700
2013-01-17,359.214203,360.180176,355.865875,711.320007,356.016022,4418500
2013-01-18,355.535522,356.741730,351.016022,704.510010,352.607605,6447100
2013-01-22,352.682678,353.023010,348.108093,702.869995,351.786774,7577200
2013-01-23,368.363373,374.874878,368.263275,741.500000,371.121124,11806300
2013-01-24,370.990997,378.793793,370.625641,754.210022,377.482483,6758600
2013-01-25,375.760773,379.619629,375.500488,753.670044,377.212219,4447300
2013-01-28,376.256256,378.178192,374.319305,750.730042,375.740753,3250900
2013-01-29,373.748749,378.853851,373.643646,753.680054,377.217224,3490700
2013-01-30,377.247253,380.855865,376.831818,753.830017,377.292297,3462500
2013-01-31,375.630646,379.189178,375.500488,755.690063,378.223236,3265100
2013-02-01,379.479492,388.688690,379.429443,775.600037,388.188202,7484700
2013-02-04,384.229218,385.620605,379.514526,759.020020,379.889893,6074900
2013-02-05,380.945953,385.940948,380.115112,765.740051,383.253265,3737600
2013-02-06,379.914917,386.866852,379.629639,770.169983,385.470459,4152000
2013-02-07,385.235229,389.794800,383.133148,773.950012,387.362366,5674700
2013-02-08,390.455444,393.728729,390.170166,785.369995,393.078064,6034100
2013-02-11,389.589600,391.891907,387.262268,782.419983,391.601593,4331200
2013-02-12,391.266266,394.344330,390.075073,780.700012,390.740753,3714200
2013-02-13,390.455444,393.068054,390.375366,782.859985,391.821808,2394000
2013-02-14,390.255249,394.764771,389.274261,787.820007,394.304291,3467100
2013-02-15,394.094086,397.027039,393.928925,792.889954,396.841827,5454100
2013-02-19,398.393402,403.903900,398.038025,806.850037,403.828827,5857700
2013-02-20,403.053040,404.889893,396.291290,792.460022,396.626617,5522800
2013-02-21,399.399414,403.128143,396.006012,795.530029,398.163177,7005700
2013-02-22,400.030029,401.026031,397.297302,799.710022,400.255249,4103600
2013-02-25,401.551544,404.609619,395.640656,790.770020,395.780792,4603100
2013-02-26,397.897888,398.373383,392.592590,790.130005,395.460449,4400500
2013-02-27,397.797791,402.777771,395.950958,799.779968,400.290283,4048100
2013-02-28,400.950958,403.898895,400.915924,801.200012,401.001007,4527000
2013-03-01,399.299286,403.973969,398.473480,806.190002,403.498505,4346400
2013-03-04,403.053040,411.831818,402.902893,821.500000,411.161163,5545600
2013-03-05,414.879883,420.495483,414.864868,838.600037,419.719727,8080100
2013-03-06,420.935944,422.422424,414.819824,831.380005,416.106110,5740200
2013-03-07,417.447449,418.728729,415.205200,832.599976,416.716705,4101200
2013-03-08,417.667664,417.877869,412.937927,831.520020,416.176178,5817900
2013-03-11,416.261261,420.270264,416.166168,834.820007,417.827820,3186200
2013-03-12,415.770782,416.361359,412.247253,827.609985,414.219208,4012500
2013-03-13,414.364349,415.760773,411.566559,825.309998,413.068054,3279300
2013-03-14,413.908905,413.908905,409.104095,821.540039,411.181183,3299000
2013-03-15,409.659668,410.560547,407.077087,814.299988,407.557556,6193200
2013-03-18,402.902893,406.786774,401.136139,807.789978,404.299286,3672900
2013-03-19,406.026031,410.035034,403.628632,811.320007,406.066071,4192200
2013-03-20,408.823822,409.164154,406.126129,814.710022,407.762756,2924600
2013-03-21,406.051056,408.868866,405.330322,811.260010,406.036041,2952200
2013-03-22,407.777771,408.028015,405.225220,810.309998,405.560547,2973400
2013-03-25,406.611603,410.025024,403.813812,809.640015,405.225220,3420500
2013-03-26,407.157166,407.407410,404.299286,812.419983,406.616608,2381400
2013-03-27,403.743744,403.903900,401.066071,802.659973,401.731720,4322000
2013-03-28,402.397400,403.088074,397.047058,794.190002,397.492493,4571000
2013-04-01,397.902893,401.526520,397.022034,801.190002,400.996002,3610900
2013-04-02,402.672668,407.822815,402.402405,813.040039,406.926941,4078900
2013-04-03,407.137146,407.507507,400.735748,806.200012,403.503510,3473500
2013-04-04,402.527527,403.278290,396.046051,795.070007,397.932922,4890300
2013-04-05,393.423431,393.888885,388.588593,783.050049,391.916931,6860900
2013-04-08,389.764771,390.165161,384.584595,774.849976,387.812805,5658500
2013-04-09,388.138153,392.267273,386.941956,777.649963,389.214203,4310200
2013-04-10,391.851837,396.571564,388.388397,790.179993,395.485474,3953200
2013-04-11,396.836823,396.946960,392.422424,790.389954,395.590576,4053300
2013-04-12,396.391388,396.446442,391.856842,790.049988,395.420410,3270100
2013-04-15,393.368378,398.898895,388.898895,781.929993,391.356354,4901200
2013-04-16,393.688690,398.398407,392.352356,793.370056,397.082092,3480500
2013-04-17,393.768768,395.815826,389.439453,782.559998,391.671661,4069900
2013-04-18,393.068054,393.293304,381.011017,765.910034,383.338348,6638300
2013-04-19,384.964966,402.122131,383.513519,799.869995,400.335327,11594700
2013-04-22,400.700714,402.382385,387.887878,800.109985,400.455444,5761000
2013-04-23,400.900909,408.158173,400.580566,807.899963,404.354340,4580000
2013-04-24,404.459473,409.409424,404.404419,813.450012,407.132141,3654500
2013-04-25,408.533539,408.643646,404.219208,809.100037,404.954956,3980400
2013-04-26,404.204193,404.274261,398.688690,801.420044,401.111115,4970400
2013-04-29,402.027039,411.761749,401.901917,819.059998,409.939941,4596900
2013-04-30,409.909912,414.234222,409.249237,824.570007,412.697693,4608700
2013-05-01,412.042053,412.772766,408.588593,820.430054,410.625641,2907000
2013-05-02,410.460449,417.692688,409.934937,829.609985,415.220215,4032500
2013-05-03,418.898895,423.823822,418.418427,845.720032,423.283295,5020100
2013-05-06,424.554565,431.356354,424.554565,861.549988,431.206207,4278300
2013-05-07,431.936951,432.367371,425.760773,857.229980,429.044037,3914000
2013-05-08,428.928925,437.377380,426.881897,873.630005,437.252258,4931600
2013-05-09,435.855865,440.270264,434.549561,871.480042,436.176178,4396700
2013-05-10,438.093079,440.710724,436.516510,880.229980,440.555542,3791600
2013-05-13,439.884888,441.676666,437.127136,877.529968,439.204193,2894100
2013-05-14,439.189178,444.789795,439.009003,887.099976,443.993988,3155400
2013-05-15,448.198212,458.648651,447.457458,915.890015,458.403412,7963800
2013-05-16,459.959961,460.450439,451.456451,903.869995,452.387390,6412700
2013-05-17,455.465454,457.202209,450.710724,909.179993,455.045044,5578400
2013-05-20,452.952942,460.760773,452.952942,908.530029,454.719727,4540800
2013-05-21,454.464478,456.286285,449.254242,906.970032,453.938934,3962000
2013-05-22,451.731720,455.110107,443.883881,889.419983,445.155151,5116000
2013-05-23,438.938934,445.425415,437.437439,882.789978,441.836823,4545600
2013-05-24,438.068054,439.849854,435.940948,873.320007,437.097107,4589000
2013-05-28,442.192200,446.516510,440.640656,881.270020,441.076080,4510400
2013-05-29,438.293304,439.434448,432.577576,868.310059,434.589600,4022700
2013-05-30,435.395386,439.889893,433.638641,870.760010,435.815826,4237100
2013-05-31,434.494507,438.938934,434.194183,871.220032,436.046051,3934800
2013-06-03,436.936951,437.422424,427.937927,867.630005,434.249237,4946400
2013-06-04,434.359344,435.730743,427.462463,859.100037,429.979980,3733400
2013-06-05,431.686676,435.160156,428.993988,859.700012,430.280273,4209300
2013-06-06,432.582581,433.598602,424.034027,864.640015,432.752747,5153000
2013-06-07,435.645660,440.440430,433.093079,879.729980,440.305298,5343800
2013-06-10,441.491486,445.945953,440.485474,890.219971,445.555542,4670900
2013-06-11,442.427429,443.943939,440.200195,879.809998,440.345337,3511600
2013-06-12,443.173187,443.443451,435.260254,871.979980,436.426422,4405100
2013-06-13,434.924927,440.270264,433.183197,877.000000,438.938934,4135600
2013-06-14,440.490479,442.792786,437.502502,875.039978,437.957947,4485500
2013-06-17,440.055054,445.160156,439.579590,886.250000,443.568573,4288300
2013-06-18,444.769775,450.950958,444.619629,900.620056,450.760773,4329400
2013-06-19,451.136139,455.875885,449.199188,900.680054,450.790802,5825900
2013-06-20,447.442444,450.950958,442.097107,884.739990,442.812805,6737200
2013-06-21,444.614624,445.385376,436.971985,880.930054,440.905914,7956600
2013-06-24,436.376373,438.598602,432.057068,869.789978,435.330322,6027700
2013-06-25,439.069061,440.280273,432.687683,866.200012,433.533539,5101200
2013-06-26,437.312317,439.439453,435.720734,873.650024,437.262268,3659100
2013-06-27,439.839844,442.787781,438.763763,877.070007,438.973969,3849100
2013-06-28,437.887878,441.361359,437.532532,880.370056,440.625641,4693900
2013-07-01,443.668671,446.486481,442.942932,887.880066,444.384399,3446100
2013-07-02,445.545532,445.945953,439.074066,882.309998,441.596588,3779200
2013-07-03,440.390381,445.030029,439.689697,886.429993,443.658661,2091900
2013-07-05,445.450439,448.153168,444.114105,893.490051,447.192200,3400300
2013-07-08,450.055054,453.588593,448.988983,905.089966,452.997986,3935000
2013-07-09,455.955963,456.931946,449.439453,905.239990,453.073059,3954800
2013-07-10,452.177185,456.026031,450.640656,905.990051,453.448456,3413300
2013-07-11,456.956970,460.865875,454.714722,920.239990,460.580566,5163200
2013-07-12,460.460449,461.961975,458.078064,923.000061,461.961975,5131200
2013-07-15,462.612610,464.464478,458.638641,924.690002,462.807800,3917000
2013-07-16,464.029022,464.449463,457.407410,919.609985,460.265259,3962000
2013-07-17,460.960968,463.893890,458.608612,918.550049,459.734741,3009100
2013-07-18,459.954956,460.460449,452.047058,910.680054,455.795807,7261700
2013-07-19,443.748749,451.926941,438.243256,896.600037,448.748749,14703800
2013-07-22,451.451447,456.791779,448.948944,910.700012,455.805817,5800500
2013-07-23,455.805817,456.956970,450.235229,903.800049,452.352356,4087300
2013-07-24,454.084076,455.605591,450.800812,902.900024,451.901917,4152800
2013-07-25,447.382385,448.873871,443.483490,887.700012,444.294281,5996100
2013-07-26,443.938934,445.440430,441.441437,885.349976,443.118103,3551800
2013-07-29,442.892883,447.857849,440.885895,882.270020,441.576569,3780000
2013-07-30,443.173187,448.253265,440.875885,890.920044,445.905914,3507600
2013-07-31,446.941956,448.703705,443.533539,887.750000,444.319305,4342600
2013-08-01,447.947937,452.727722,447.947937,904.220032,452.562561,4272500
2013-08-02,452.172180,453.953949,450.860870,906.570007,453.738739,3424300
2013-08-05,453.148163,453.213226,450.050049,905.000000,452.952942,2616700
2013-08-06,452.797791,455.310303,448.313324,896.570007,448.733734,3009100
2013-08-07,447.967957,449.674683,444.989990,890.650024,445.770782,2755600
2013-08-08,448.193207,448.368378,443.088074,892.659973,446.776764,2973000
2013-08-09,445.725739,448.208221,445.445435,890.410034,445.650665,2644700
2013-08-12,443.893890,443.943939,441.266266,885.510010,443.198212,2751200
2013-08-13,443.858856,444.694702,438.538544,881.250000,441.066071,2836700
2013-08-14,439.624634,440.555542,434.014008,869.809998,435.340332,4160200
2013-08-15,432.652649,432.892883,429.429443,859.659973,430.260254,3734600
2013-08-16,431.071075,431.651642,428.698700,856.910034,428.883881,3346800
2013-08-19,429.284271,436.436432,429.154144,865.650024,433.258270,3618100
2013-08-20,434.609619,436.491486,432.202209,865.420044,433.143158,2463500
2013-08-21,435.760773,438.893890,433.683685,869.330017,435.100098,3511000
2013-08-22,436.786774,437.812805,435.560547,873.710022,437.292297,1738000
2013-08-23,439.354340,439.439453,435.310303,870.209961,435.540527,2152000
2013-08-26,435.435425,437.887878,433.458466,866.390015,433.628632,2102800
2013-08-27,430.240234,432.297302,424.374359,850.149963,425.500488,3464700
2013-08-28,425.550537,428.133148,424.309296,848.550049,424.699707,2657100
2013-08-29,424.959961,430.620605,424.719727,855.430054,428.143158,2954000
2013-08-30,428.308319,429.449463,423.203217,846.900024,423.873871,3719400
2013-09-03,427.607605,433.528534,427.402405,860.380005,430.620605,4091100
2013-09-04,430.605591,437.187195,428.013000,871.630005,436.251251,4078300
2013-09-05,437.187195,440.380371,436.241241,879.559998,440.220215,2580000
2013-09-06,441.661652,442.332336,437.307312,879.580017,440.230225,3120000
2013-09-09,442.307312,445.320313,441.651642,888.050049,444.469482,2466700
2013-09-10,445.455444,446.446442,442.442444,888.670044,444.779785,2572600
2013-09-11,444.714722,448.933929,443.483490,896.190002,448.543549,3217900
2013-09-12,449.149139,449.399414,445.450439,893.060059,446.976990,2188800
2013-09-13,447.697693,448.288300,442.862854,889.070007,444.979980,2648100
2013-09-16,448.548553,448.948944,442.877869,887.760010,444.324310,2670300
2013-09-17,444.149139,444.639648,440.940948,886.110046,443.498505,2516200
2013-09-18,443.618622,452.437439,441.976990,903.320007,452.112122,3865500
2013-09-19,453.448456,453.448456,448.148163,898.390015,449.644653,3192600
2013-09-20,449.644653,452.517517,448.258270,903.110046,452.007019,8681900
2013-09-23,448.523529,451.246246,443.043030,886.500000,443.693695,3551200
2013-09-24,443.693695,445.495483,441.141144,886.840027,443.863861,2970600
2013-09-25,443.718719,443.718719,438.238251,877.229980,439.054047,3294700
2013-09-26,439.589600,441.816803,437.937927,878.170044,439.524536,2517200
2013-09-27,437.847839,439.199188,436.091095,876.390015,438.633636,2515000
2013-09-30,434.974976,440.860870,434.589600,875.910034,438.393402,3441300
2013-10-01,440.565552,444.279266,440.465454,887.000000,443.943939,3366200
2013-10-02,441.806793,445.125122,439.349335,887.990051,444.439453,2987600
2013-10-03,444.444458,447.497498,436.486481,876.090027,438.483490,4229700
2013-10-04,437.937927,439.194183,435.435425,872.349976,436.611603,2713200
2013-10-07,434.159149,437.432434,432.487488,865.740051,433.303314,2584600
2013-10-08,433.093079,433.423431,426.241241,853.670044,427.262268,3883500
2013-10-09,428.568573,431.756744,421.911926,855.860046,428.358368,5297200
2013-10-10,432.352356,434.849854,430.535522,868.240051,434.554565,4506000
2013-10-11,433.448456,437.177185,433.083069,871.989990,436.431427,2814900
2013-10-14,433.763763,438.563568,433.128143,876.110046,438.493500,2484700
2013-10-15,438.318329,443.258270,437.437439,882.010010,441.446442,3180600
2013-10-16,443.378387,449.614624,442.447449,898.030029,449.464478,4011100
2013-10-17,446.941956,448.898895,443.308319,888.790039,444.839844,8504600
2013-10-18,488.778778,508.238251,487.487488,1011.410034,506.211212,23109600
2013-10-21,506.236237,510.010010,500.275269,1003.300049,502.152161,7249300
2013-10-22,503.002991,507.007019,498.393402,1007.000000,504.003998,4412700
2013-10-23,501.001007,517.892883,500.815826,1031.409912,516.221191,5321000
2013-10-24,516.451477,520.805786,512.912903,1025.549927,513.288269,4180000
2013-10-25,514.924927,514.924927,505.875885,1015.200012,508.108093,4056900
2013-10-28,508.108093,512.227234,507.002014,1015.000000,508.007996,2315000
2013-10-29,510.060059,518.989014,507.257263,1036.239990,518.638611,3206700
2013-10-30,519.234253,519.274292,513.513489,1030.419922,515.725708,2645500
2013-10-31,514.979980,521.281311,512.497498,1030.579956,515.805786,3276700
2013-11-01,516.411438,518.518494,513.063049,1027.040039,514.034058,2564000
2013-11-04,516.266296,516.701721,511.526520,1026.109985,513.568542,2275300
2013-11-05,510.685699,516.341370,509.219208,1021.520020,511.271271,2360400
2013-11-06,513.313293,514.014038,508.193207,1022.750061,511.886902,1823900
2013-11-07,511.816803,512.477478,504.324310,1007.950012,504.479492,3355800
2013-11-08,504.879883,509.759766,504.754761,1016.030029,508.523529,2579000
2013-11-11,505.260254,508.473480,504.504517,1010.590027,505.800812,2222900
2013-11-12,504.354340,509.289276,503.002991,1011.780029,506.396393,2433700
2013-11-13,503.878876,516.941956,503.753754,1032.470093,516.751770,3155600
2013-11-14,517.477478,520.395386,515.690674,1035.229980,518.133118,2331000
2013-11-15,517.952942,519.519531,515.670654,1033.560059,517.297302,2550000
2013-11-18,518.393372,524.894897,515.135132,1031.550049,516.291321,3515800
2013-11-19,516.376404,517.892883,512.037048,1025.199951,513.113098,2260900
2013-11-20,515.490479,517.197205,510.690704,1022.309998,511.666656,1925400
2013-11-21,514.014038,519.674683,513.513489,1034.070068,517.552551,2181400
2013-11-22,517.227234,518.603577,515.125122,1031.890015,516.461487,2505800
2013-11-25,519.099121,527.122131,518.028015,1045.929932,523.488464,3222700
2013-11-26,524.824829,531.281311,521.992004,1058.410034,529.734741,4568000
2013-11-27,531.546570,534.534546,530.530518,1063.109985,532.087097,2244900
2013-11-29,531.611633,533.843872,530.255249,1059.589966,530.325317,2383200
2013-12-02,532.287292,533.708679,525.905884,1054.479980,527.767761,2743600
2013-12-03,526.000977,532.252258,525.035034,1053.260010,527.157166,3348800
2013-12-04,526.211182,532.522522,525.525513,1058.180054,529.619629,2380800
2013-12-05,529.129150,530.360352,526.071045,1057.340088,529.199219,2265100
2013-12-06,535.430420,535.535522,530.570557,1069.869995,535.470459,2854700
2013-12-09,536.031006,541.696716,534.544556,1078.140015,539.609619,2962200
2013-12-10,538.613586,546.701721,538.363342,1084.660034,542.872864,3704000
2013-12-11,544.244263,546.206177,538.123108,1077.290039,539.184204,3420100
2013-12-12,540.325317,542.012024,535.035034,1069.959961,535.515503,3189800
2013-12-13,538.238220,538.683655,529.474487,1060.789917,530.925903,4320400
2013-12-16,532.532532,537.882874,531.536560,1072.979980,537.027039,3200700
2013-12-17,536.946960,540.920898,534.724731,1069.859985,535.465454,3068300
2013-12-18,536.461487,543.018005,530.050049,1084.750000,542.917908,4416100
2013-12-19,540.925903,546.541565,540.080078,1086.219971,543.653625,3328000
2013-12-20,544.694702,551.136108,544.544556,1100.619995,550.860840,6516600
2013-12-23,554.474487,558.458435,553.113098,1115.099976,558.108093,3439700
2013-12-24,558.043030,558.178162,554.604614,1111.840088,556.476501,1466900
2013-12-26,557.562561,560.060059,554.899902,1117.460083,559.289307,2672900
2013-12-27,560.560547,560.700684,557.027039,1118.400024,559.759766,3136200
2013-12-30,560.730713,560.810791,555.065063,1109.459961,555.285278,2469700
2013-12-31,556.676697,561.061035,553.683655,1120.709961,560.915894,2713000
2014-01-02,558.288269,559.434448,554.684692,1113.119995,557.117126,3639100
2014-01-03,558.058044,559.024048,553.018005,1105.000000,553.053040,3330000
2014-01-06,557.062073,559.989990,553.773804,1117.320068,559.219238,3535000
2014-01-07,563.063049,570.415405,561.141113,1138.859985,570.000000,5100000
2014-01-08,573.573547,574.234253,567.212219,1141.229980,571.186157,4480500
2014-01-09,572.292297,572.682678,563.343323,1130.239990,565.685669,4164800
2014-01-10,570.110107,570.110107,561.686707,1130.179932,565.655640,4282700
2014-01-13,563.798828,574.029053,559.144165,1122.979980,562.052063,4832900
2014-01-14,569.544556,576.076050,564.609619,1149.400024,575.275269,4960200
2014-01-15,577.072083,578.078064,572.467468,1148.619995,574.884888,3896400
2014-01-16,575.125122,579.544556,574.574585,1156.219971,578.688660,3364400
2014-01-17,579.004028,580.895874,572.672668,1150.530029,575.840820,5397100
2014-01-21,581.046021,582.582581,576.226196,1163.700073,582.432434,3955800
2014-01-22,583.888916,584.529541,580.010010,1165.020020,583.093079,3139600
2014-01-23,580.580566,581.826843,577.762756,1160.099976,580.630615,3894300
2014-01-24,576.081055,577.352356,562.062073,1123.829956,562.477478,7777200
2014-01-27,563.613586,563.813843,541.676697,1101.229980,551.166138,8698400
2014-01-28,555.715698,563.438416,555.525513,1123.010010,562.067078,4415900
2014-01-29,560.120117,561.436462,550.260254,1106.920044,554.014038,4755000
2014-01-30,573.073059,576.821838,564.189209,1135.390015,568.263245,10172600
2014-01-31,586.261292,593.863892,576.141113,1180.969971,591.076050,11121400
2014-02-03,590.190186,591.451477,566.571594,1133.430054,567.282288,9129000
2014-02-04,569.564575,578.078064,569.074097,1138.160034,569.649658,5618100
2014-02-05,572.262268,575.960938,564.574585,1143.200073,572.172180,4784200
2014-02-06,576.141113,580.660645,574.349365,1159.959961,580.560547,3889300
2014-02-07,584.399414,589.539551,580.860840,1177.440063,589.309326,5267100
2014-02-10,586.486511,591.791809,585.095093,1172.930054,587.052063,3886500
2014-02-11,590.675659,596.531555,586.691711,1190.179932,595.685669,4097400
2014-02-12,595.095093,595.595581,591.281311,1186.690063,593.938965,3445500
2014-02-13,590.965942,600.550537,590.420410,1199.900024,600.550537,3669100
2014-02-14,598.403381,602.797791,596.997009,1202.800049,602.002014,4369000
2014-02-18,601.306335,607.042053,600.600586,1210.880005,606.046021,4213500
2014-02-19,603.253235,605.215210,599.349365,1202.340088,601.771790,4202900
2014-02-20,602.172180,604.049072,600.710693,1204.109985,602.657654,3398100
2014-02-21,604.509521,605.540527,602.022034,1203.790039,602.497498,3720800
2014-02-24,603.283264,610.690674,603.153137,1212.510010,606.861877,3345200
2014-02-25,608.578552,612.862854,605.815796,1220.000000,610.610596,2874500
2014-02-26,612.612610,615.055054,607.487488,1220.169922,610.695679,3960400
2014-02-27,609.804810,612.727722,609.114136,1219.209961,610.215210,2517400
2014-02-28,610.780762,612.707703,603.713684,1215.650024,608.433411,4622500
2014-03-03,603.979004,604.524536,596.666687,1202.690063,601.946960,4205300
2014-03-04,608.108093,608.608582,605.355347,1214.910034,608.063049,2932400
2014-03-05,608.133118,612.152161,606.311340,1218.260010,609.739746,2468100
2014-03-06,611.751770,613.688660,609.909912,1219.609985,610.415405,2533600
2014-03-07,614.014038,614.109131,606.326355,1214.790039,608.002991,3027100
2014-03-10,608.453430,609.429443,602.647644,1211.570068,606.391418,2426700
2014-03-11,607.492493,607.767761,598.918945,1199.989990,600.595581,3422500
2014-03-12,598.798828,604.529541,592.687683,1207.300049,604.254272,3924600
2014-03-13,604.579590,605.855835,592.972961,1189.060059,595.125122,4686500
2014-03-14,591.586609,596.031006,586.851868,1172.800049,586.987000,4583200
2014-03-17,590.215210,599.134155,589.644653,1192.100098,596.646667,4319800
2014-03-18,597.932922,606.371399,597.127136,1211.260010,606.236206,3626300
2014-03-19,606.506531,606.601624,597.802795,1199.250000,600.225220,3222500
2014-03-20,600.575562,605.410400,598.278259,1197.160034,599.179199,3366000
2014-03-21,603.758789,605.420410,591.816833,1183.040039,592.112122,6410500
2014-03-24,592.687683,593.043030,573.548523,1157.930054,579.544556,6068100
2014-03-25,583.583557,585.505493,574.074097,1158.719971,579.939941,4815500
2014-03-26,581.586609,586.371399,566.316345,1131.970093,566.551575,5154800
2014-03-27,565.990967,566.536560,551.601624,1114.280029,557.697693,7636700
2014-03-28,560.060059,567.162170,559.444458,1120.150024,560.635620,4513200
2014-03-31,565.765747,568.068054,556.981995,1114.510010,557.812805,3880700
2014-04-01,560.695679,569.319336,559.559570,1134.890015,568.013000,4357600
2014-04-02,571.521545,572.972961,562.562561,1135.099976,568.118103,4168000
2014-04-03,573.390015,588.299988,566.010010,571.500000,571.500000,4018300
2014-04-04,578.549988,579.719971,544.489990,545.250000,545.250000,5363700
2014-04-07,544.789978,549.849976,530.530029,540.630005,540.630005,3961600
2014-04-08,545.049988,559.880005,544.700012,557.510010,557.510010,3482500
2014-04-09,565.840027,567.799988,555.380005,567.039978,567.039978,3031600
2014-04-10,568.000000,568.210022,545.500000,546.690002,546.690002,3294500
2014-04-11,537.940002,547.590027,533.400024,537.760010,537.760010,3174700
2014-04-14,543.659973,553.020020,540.520020,545.200012,545.200012,2541200
2014-04-15,551.000000,552.890015,530.640015,548.700012,548.700012,3997800
2014-04-16,557.700012,564.000000,553.099976,563.900024,563.900024,4582200
2014-04-17,556.320007,557.000000,539.400024,543.340027,543.340027,5614700
2014-04-21,544.000000,544.000000,534.000000,539.369995,539.369995,2425100
2014-04-22,536.000000,548.000000,536.000000,545.500000,545.500000,2331100
2014-04-23,543.669983,544.799988,528.130005,537.510010,537.510010,1955700
2014-04-24,541.690002,542.500000,531.000000,534.440002,534.440002,2067400
2014-04-25,532.260010,533.859985,522.500000,523.099976,523.099976,2370000
2014-04-28,525.799988,525.900024,511.000000,522.979980,522.979980,3752800
2014-04-29,523.890015,537.760010,523.000000,536.330017,536.330017,2535200
2014-04-30,535.119995,536.340027,529.090027,534.880005,534.880005,2038500
2014-05-01,534.250000,539.909973,532.859985,538.530029,538.530029,2004300
2014-05-02,541.440002,542.400024,533.270020,533.869995,533.869995,1780800
2014-05-05,530.239990,535.719971,527.580017,535.330017,535.330017,1228400
2014-05-06,533.409973,534.549988,522.260010,522.570007,522.570007,1835000
2014-05-07,523.250000,524.429993,511.089996,518.000000,518.000000,3074300
2014-05-08,515.719971,527.349976,514.460022,520.169983,520.169983,2452000
2014-05-09,518.650024,527.349976,514.280029,526.619995,526.619995,2261200
2014-05-12,531.840027,538.750000,527.510010,538.429993,538.429993,1948400
2014-05-13,539.580017,543.989990,537.900024,541.539978,541.539978,2012000
2014-05-14,541.820007,541.820007,533.109985,534.409973,534.409973,1280900
2014-05-15,533.140015,534.000000,525.309998,529.119995,529.119995,1832900
2014-05-16,529.599976,530.840027,523.570007,528.299988,528.299988,1907700
2014-05-19,528.880005,539.349976,525.659973,538.830017,538.830017,1976500
2014-05-20,540.000000,546.349976,536.570007,540.390015,540.390015,2425300
2014-05-21,542.900024,549.750000,542.109985,549.700012,549.700012,1564700
2014-05-22,552.200012,557.960022,551.000000,555.450012,555.450012,2149700
2014-05-23,558.130005,565.000000,554.169983,563.799988,563.799988,2672500
2014-05-27,567.780029,574.869995,564.150024,574.869995,574.869995,2185800
2014-05-28,574.570007,577.659973,569.950012,570.450012,570.450012,1581600
2014-05-29,573.390015,573.479980,568.450012,570.559998,570.559998,1411100
2014-05-30,571.640015,572.580017,565.789978,571.650024,571.650024,1871700
2014-06-02,569.750000,570.409973,556.700012,564.340027,564.340027,1660500
2014-06-03,560.900024,562.400024,552.530029,554.510010,554.510010,2031300
2014-06-04,551.520020,558.580017,548.559998,553.760010,553.760010,1729100
2014-06-05,557.109985,565.000000,555.049988,564.929993,564.929993,1793400
2014-06-06,568.159973,568.799988,559.580017,566.030029,566.030029,1740200
2014-06-09,566.750000,572.000000,565.219971,570.729980,570.729980,1529700
2014-06-10,568.780029,572.000000,566.130005,568.299988,568.299988,1483800
2014-06-11,565.919983,568.969971,563.679993,567.500000,567.500000,1129000
2014-06-12,567.000000,567.000000,557.150024,559.500000,559.500000,1546500
2014-06-13,560.080017,560.650024,553.719971,560.349976,560.349976,1353300
2014-06-16,557.250000,557.989990,550.000000,552.299988,552.299988,1971800
2014-06-17,552.359985,553.739990,547.469971,550.619995,550.619995,1477600
2014-06-18,552.799988,561.400024,551.580017,560.659973,560.659973,2060600
2014-06-19,561.150024,565.000000,556.669983,564.989990,564.989990,2627400
2014-06-20,566.450012,566.770020,559.369995,566.520020,566.520020,3160600
2014-06-23,564.349976,574.440002,563.500000,574.289978,574.289978,1722800
2014-06-24,574.219971,582.250000,569.159973,572.539978,572.539978,2844300
2014-06-25,573.549988,587.299988,573.260010,585.929993,585.929993,2114700
2014-06-26,589.299988,589.599976,579.599976,584.770020,584.770020,2012400
2014-06-27,585.450012,587.880005,582.619995,585.690002,585.690002,2021300
2014-06-30,586.760010,587.710022,583.289978,584.669983,584.669983,1478900
2014-07-01,587.650024,593.659973,586.289978,591.489990,591.489990,1643200
2014-07-02,592.260010,594.150024,589.109985,590.780029,590.780029,1195800
2014-07-03,591.700012,594.250000,589.000000,593.080017,593.080017,898900
2014-07-07,593.510010,595.650024,587.940002,590.760010,590.760010,1336700
2014-07-08,586.369995,587.969971,574.000000,578.400024,578.400024,2125200
2014-07-09,578.950012,584.099976,577.000000,583.359985,583.359985,1372800
2014-07-10,573.000000,585.250000,572.099976,580.039978,580.039978,1436200
2014-07-11,581.000000,588.229980,580.580017,586.650024,586.650024,1511600
2014-07-14,590.599976,594.859985,586.690002,594.260010,594.260010,1951600
2014-07-15,595.150024,595.299988,585.309998,593.059998,593.059998,1673800
